sentence,labels
"“ What we know is the THC , the psychoactive component of marijuana , back in the 60 ’s and 70 ’s was less than 1 % .",['HARM']
"The smoke of marijuana contains 60 chemicals known as cannabinoids , and the most popular one is THC .",['OTHER']
""" Marijuana contains more than 400 chemicals , including the most harmful substances found in tobacco smoke .","['HARM', 'LEGAL_DRUGS']"
"Researchers in Canada found that marijuana smoke contains significantly higher levels of numerous toxic compounds , like ammonia and hydrogen cyanide , than regular tobacco smoke .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS']"
"While tobacco and cigarettes have a nasty reputation for pumping carcinogens into the lungs , marijuana is estimated to have levels of carcinogens that are almost double of that from tobacco smoke .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS']"
"The editorial further explains that cannabis has never been directly linked to any serious disease , the way tobacco has with cancer or alcohol with cirrhosis .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS']"
"To be fair , however , smoking marijuana does n’t appear to have the same long-term medical consequences of using tobacco : an increased risk of cancer , obesity and heart disease .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS']"
"The dangers of second-hand smoke from cigarettes are well publicized , so common sense would just tell us that more widespread use of marijuana will increase the likelihood that other people would suffer the same damage of inhaling smoke , and this time from a heavy drug .","['PERSONAL_FREEDOM', 'LEGAL_DRUGS']"
Common sense tells us that more widespread usage of marijuana increases the likelihood that other people would suffer the damage of inhaling other people ' s smoke .,['PERSONAL_FREEDOM']
One of the biggest and most widespread arguments from marijuana detractors is that smoking marijuana will lead to using other drugs .,['GATEWAY_DRUG']
The US Institute of Medicine found no conclusive evidence that the drug effects of marijuana are causally linked to the subsequent abuse of other illicit drugs .,['GATEWAY_DRUG']
There is no conclusive evidence that the drug effects of marijuana are causally linked to the subsequent abuse of other illicit drugs .,['GATEWAY_DRUG']
"As you ' ll see by reading research studies from the related links section at the bottom of the page , the studies of the harmfulness of marijuana are inconclusive and contradictory .",['HARM']
The research does not show that marijuana is harmless or OK .,['HARM']
"Even if one overlooks its inherently harmful properties , marijuana that is commonly sold is likely to be far less safe than that studied in the lab or elsewhere .",['HARM']
"Check out this article which lists just some of the medical studies showing the dangers of weed : https :// www.tremr.com / marty-nemko / should-marijuana-be-kept-illegal crypt0 says2016-04-03T14 : 47:54.157 Report Post Marijuana is n't bad compared to many other "" LEGAL "" drugs .",['HARM']
"crypt0 says2016-04-03T14 : 48:10.850 Report Post Marijuana is n't bad compared to many other "" LEGAL "" drugs .",['LEGAL_DRUGS']
"Anonymous says2013-04-08T13 : 56:09.417 Report Post Marijuana does n't kill as much people as drinking , or smoking cigarettes .",['LEGAL_DRUGS']
"Many of the deaths from using cannabis , other than from car accidents while intoxicated or violence and aggression , are more likely to figure in the longer term , just as with tobacco , where both nicotine overdose and cannabis overdose are extremely rare .","['DRUG_ABUSE', 'HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS']"
"In Australia , a study found that cannabis intoxication was responsible for 4.3 % of driver fatalities .",['DRUG_ABUSE']
Medical researchers at Columbia University found that drivers who had used marijuana were more than twice as likely to have a car crash .,['DRUG_ABUSE']
"A study by AAA of fatal crashes in Washington did indeed find that the share of drivers involved in fatal crashes who had recently used marijuana more than doubled , from 8 percent in 2013 to 17 percent in 2014 .",['DRUG_ABUSE']
"In Colorado , recent figures correlate with the years since marijuana legalization to show a dramatic decrease in overall highway fatalities – and a two-fold increase in the frequency of marijuana-positive drivers in fatal auto crashes .",['DRUG_ABUSE']
Opponents say crashes caused by marijuana are up in pot-friendly states .,['DRUG_ABUSE']
Fatalities doubled in marijuana-related car crashes after legalization in Washington state .,['DRUG_ABUSE']
We will see an inevitable increase in drugged driving deaths - marijuana-involved deaths doubled in Washington state - and there is no Breathalyzer equivalent to detect or punish those who drive impaired on our roads .,['DRUG_ABUSE']
Legalization will pose a challenge for law enforcement in determining truly impaired driving from marijuana .,['DRUG_ABUSE']
Marijuana legalization means more drugged driving .,['DRUG_ABUSE']
The legalization of marijuana would remove another temptation that could lead a young impressionable individual down the wrong road .,['CHILD_AND_TEEN_SAFETY']
"Legalization of marijuana would further shift the culture to more of a "" anything goes "" mentality .",['COMMUNITY/SOCIATAL_EFFECTS']
Legalization of marijuana could eventually lead to the legalization of harder drugs or all drugs altogether .,['DRUG_POLICY']
"But if medical marijuana were legalized , there could be repercussions outside the realm of medicine .",['MEDICAL_MARIJUANA']
"In short , no state will likely be allowed to legalize marijuana on its own , with such serious , negative cross-state spillover effects .",['DRUG_POLICY']
"In more than a dozen states , including California , Massachusetts , and New Jersey , medical marijuana use is already legal under certain guidelines .",['MEDICAL_MARIJUANA']
"The four other states that have legalized marijuana so far — Alaska , Colorado , Oregon and Washington state — had already established programs to permit people to get marijuana to treat various illnesses .","['DRUG_POLICY', 'MEDICAL_MARIJUANA']"
"Legalized marijuana or weed for recreational use is already existent in several states in the US , including Colorado and Washington , where voters passed ballot initiatives to realize it .",['OTHER']
State officials are greatly relieved that legalization has not thus far brought about an upward spiral of marijuana use in Colorado .,['COMMUNITY/SOCIATAL_EFFECTS']
It is true that a Colorado study found a post-legalization increase in youths being treated for marijuana exposure .,['CHILD_AND_TEEN_SAFETY']
""" We have not seen any statistical increase in marijuana use in Colorado since retail passage , we have not seen an increase in youth use since passage , we have not seen an increase in criminal activity since its passage , "" he said .","['COMMUNITY/SOCIATAL_EFFECTS', 'CHILD_AND_TEEN_SAFETY']"
The same survey found that the number of people who said they consumed marijuana in the past month — people who account for about three-quarters of overall users in Colorado — has increased .,['COMMUNITY/SOCIATAL_EFFECTS']
One study found that more than 30 percent of adults who used marijuana in the course of a year were dependent on the drug .,['ADDICTION']
He reports that marijuana leads to dependence in around 9-10 percent of adult users .,['ADDICTION']
About 9 % of marijuana users end up becoming addicted to the drug .,['ADDICTION']
"The National Institutes of Health finds 30 percent of users form some sort of dependence on the drug , with about 10 percent of those users becoming addicted .",['ADDICTION']
"So as the amount of users increases , as it is here , that ratio of addicts is going to get larger .","['COMMUNITY/SOCIATAL_EFFECTS', 'ADDICTION']"
"Based on the experience elsewhere , the number of users will double or triple .",['COMMUNITY/SOCIATAL_EFFECTS']
This means an additional 17 to 34 million young and adult users in the United States .,['COMMUNITY/SOCIATAL_EFFECTS']
2.1 million children in the United States live with at least one parent who was dependent on or abused illicit drugs .,"['CHILD_AND_TEEN_SAFETY', 'DRUG_ABUSE', 'ADDICTION']"
Up-to-date estimates of the number of children living with substance-dependent or substance-abusing parents are needed for planning both adult treatment and prevention efforts and programs that support and protect affected children .,"['CHILD_AND_TEEN_SAFETY', 'ADDICTION']"
"Affected by an individual ' s illicit drug use are children , parents , grandparents , friends , colleagues , work , victims of drugged drivers , crime victims , elder abuse , sexual victims etc .","['COMMUNITY/SOCIATAL_EFFECTS', 'CHILD_AND_TEEN_SAFETY', 'DRUG_ABUSE']"
Illicit drug use is no less victimless than alcoholism .,"['PERSONAL_FREEDOM', 'LEGAL_DRUGS']"
""" [ ... ] "" As is the case with alcohol addiction , illicit drug addictions likewise serve to keep many such users functionally in poverty and often as a continued burden on friends , family and society .",['ADDICTION']
"Finally , and not the least of the evils associated with repression , the helpless addict has been forced to resort to crime in order to get money for the drug which is absolutely indispensable for his comfortable existence .",['ADDICTION']
"Repression has driven this vice underground and produced the narcotic smugglers and supply agents , who have grown wealthy out of this evil practice and who , by devious methods , have stimulated traffic in drugs .",['ILLEGAL_TRADE']
"It does so by permitting and indeed , causing the drug trade to remain a lucrative source of economic opportunity for street dealers , drug kingpins and all those willing to engage in the often violent , illicit , black market trade .",['ILLEGAL_TRADE']
"“ You ’re forcing the individuals to go back to the drug dealers , and the black market will flourish even more . ”",['ILLEGAL_TRADE']
But this rests on the fundamental error that big-time drugs smugglers and dealers hawk illicit drugs to new consumers .,['ILLEGAL_TRADE']
It would put the drug dealers out of business . ”,['ILLEGAL_TRADE']
"It would put too many drugs on the street , we do n’t need that . ”",['COMMUNITY/SOCIATAL_EFFECTS']
It is the governments duty to protect the public from such dangerous drugs .,"['HARM', 'DRUG_POLICY']"
They must not lose sight of the fact that illicit drugs are dangerous - that is why the world agreed to restrict them .,['HARM']
"The use of illicit drugs has been prohibited internationally since 1912 , an entire century , because of international agreement that the general community has a greater right to protect itself from the harms of illicit drug use than does an individual user to use a harmful substance recreationally .",['HARM']
