sentence,labels
"But raising the minimum wage puts money in the pockets of working poor people , at the expense of business owners ( and of consumers who would pay in the form of higher prices ) .","['COMPETITION/BUSINESS_CHALLENGES', 'SOCIAL_JUSTICE/INJUSTICE', 'PRICES']"
"A higher minimum wage might also decrease turnover and thus keep training costs down , supporters say .",['TURNOVER']
"In fact , the most current research shows that a higher minimum wage does increase unemployment ; however , the more important economic reality is that a higher minimum wage increases the cost of low-skilled labor .","['UN/EMPLOYMENT_RATE', 'LOW-SKILLED']"
"Just this week , Rachel West and Michael Reich released a study conducted for the Center for American Progress that found raising the minimum wage to $ 10.10 per hour would save taxpayers $ 4.6 billion in spending on food stamps .",['WELFARE']
The $ 1.60 hourly minimum wage of 1968 would be around $ 10.50 if it had been indexed for inflation .,['SOCIAL_JUSTICE/INJUSTICE']
"The study found that those earning a higher minimum wage would have enough to eat , be more likely to exercise , less likely to smoke , suffer from fewer emotional and psychological problems , and even prevent 389 premature deaths a year .",['SOCIAL_JUSTICE/INJUSTICE']
"The Economic Policy Institute stated that a minimum wage increase from the current rate of $ 7.25 an hour to $ 10.10 would inject $ 22.1 billion net into the economy and create about 85,000 new jobs over a three-year phase-in period .","['ECONOMIC_IMPACT', 'UN/EMPLOYMENT_RATE']"
"Source : Bernie 2016 , "" A Living Wage , "" berniesanders.com ( accessed Nov. 23 , 2015 ) [ Editor ' s Note : In 2014 , Senator Sanders voted in favor of the Minimum Wage Fairness Act ( S . 2223 ) , which would have raised the federal minimum wage to $ 10.10 after two years . ]",['OTHER']
"Given the large spectrum of costs of living , it ’s no surprise that many regions have added increases above the federal minimum wage of $ 7.25 / hour .",['SOCIAL_JUSTICE/INJUSTICE']
"Recent polls find that Americans strongly support ( seventy-three per cent in favor , twenty-five per cent against ) raising the minimum wage to $ 10.10 .",['OTHER']
"The president ’s proposal would raise annual income by $ 3,500 for a full-time minimum-wage worker .",['OTHER']
"Eighty-two percent of those surveyed say they already pay their employees more than the minimum and 52 percent agreed that if the wage floor is raised , “ people will have a higher percentage of their income to spend on goods and services ” and small businesses “ will be able to grow and hire new workers . ”","['ECONOMIC_IMPACT', 'UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
"The study found that "" recent experimental studies show that increasing income can improve school performance . """,['MOTIVATION/CHANCES']
"By increasing the minimum wage by almost three dollars more an hour , these workers would better be able to support themselves and their families .",['SOCIAL_JUSTICE/INJUSTICE']
"The study concluded that "" policies that reduce poverty and raise the wages of low-income people can be expected to significantly improve overall health and reduce health inequities . """,['SOCIAL_JUSTICE/INJUSTICE']
"Had the 1968 minimum wage grown at the same rate as the cost of living , it would be $ 16 today .",['SOCIAL_JUSTICE/INJUSTICE']
"Supporters of the minimum wage say it increases the standard of living of workers , reduces poverty , reduces inequality , boosts morale and forces businesses to be more efficient .","['COMPETITION/BUSINESS_CHALLENGES', 'SOCIAL_JUSTICE/INJUSTICE', 'MOTIVATION/CHANCES']"
"According to Aaron Pacitti , PhD , Associate Professor of Economics at Siena College , raising the minimum wage would help reduce the federal budget deficit "" by lowering spending on public assistance programs and increasing tax revenue .",['WELFARE']
Raising the minimum wage is incredibly popular : voters even passed an increase to the minimum wage by an overwhelming margin in deeply conservative Arkansas .,['OTHER']
"Ninety-two percent of Democrats , 71 percent of independents and 43 percent of Republicans said they supported raising the federal minimum wage to $ 9.00 an hour and indexing future increases to inflation .",['SOCIAL_JUSTICE/INJUSTICE']
"Source : American Bridge , "" The Real Rand Paul : Paul Claimed That Raising the Minimum Wage Hurts ' Minorities and Kids , ' "" americanbridgepac.org , Mar. 27 , 2015 [ Editor ' s Note : In 2014 , Senator Paul voted against the Minimum Wage Fairness Act ( S . 2223 ) , which would have raised the federal minimum wage to $ 10.10 after two years . ]",['SOCIAL_JUSTICE/INJUSTICE']
"Every time we raise the minimum wage , the number of jobless people increases .",['UN/EMPLOYMENT_RATE']
"George Reisman , PhD , Professor Emeritus of Economics at Pepperdine University , stated that if the minimum wage is increased to $ 10.10 , "" and the jobs that presently pay $ 7.25 had to pay $ 10.10 , then workers who previously would not have considered those jobs because of their ability to earn $ 8 , $ 9 , or $ 10 per hour will now consider them ... The effect is to expose the workers whose skills do not exceed a level corresponding to $ 7.25 per hour to the competition of better educated , more-skilled workers presently able to earn wage rates ranging from just above $ 7.25 to just below $ 10.10 . """,['LOW-SKILLED']
There is no good reason not to increase the federal minimum wage .,['OTHER']
"The Economist stated in 2015 that "" America as a whole is an outlier among advanced economies ... one would expect America , where GDP per person is $ 53,000 , to pay a minimum wage around $ 12 an hour .",['SOCIAL_JUSTICE/INJUSTICE']
"If the minimum wage had kept pace with inflation since its peak value in 1968 , it would now stand at $ 10.74 per hour .",['SOCIAL_JUSTICE/INJUSTICE']
Obama is n’t the only one seeking to pay his workers more .,['OTHER']
The current federal minimum wage is starvation pay and must become a living wage .,['SOCIAL_JUSTICE/INJUSTICE']
29 states plus the District of Columbia ( DC ) have a minimum wage higher than the federal minimum wage .,['OTHER']
One of the most common arguments for increasing the minimum wage is that it will stimulate the economy .,['ECONOMIC_IMPACT']
"The measure approved then contains an automatic cost-of-living adjustment clause , which has put the current minimum wage at $ 8.05 ; in January , that will go to $ 8.15 .",['SOCIAL_JUSTICE/INJUSTICE']
"During the 2013 legislative session , lawmakers in 23 states and the District of Columbia introduced legislation to increase their state minimum wage , and bills passed in seven states .",['OTHER']
They approved a constitutional amendment in the 2013 November election that raised the minimum wage and tied future increases to the cost of living .,['SOCIAL_JUSTICE/INJUSTICE']
"If the minimum wage is raised , I ' ll be happy for the working people who benefit and hopeful that the outcomes will be as good as promised .",['SOCIAL_JUSTICE/INJUSTICE']
"It means higher pay for low-wage Americans , but some people argue that even raising it to $ 9 would ultimately boost unemployment , as employers will be able to afford to hire fewer workers .",['UN/EMPLOYMENT_RATE']
"After the president ' s speech , House Speaker John Boehner argued that raising the minimum wage would raise unemployment .",['UN/EMPLOYMENT_RATE']
"That would mean a raise of about 65 % for Americans earning the minimum pay rate . """,['OTHER']
"Rather , economic analysis raises questions about whether a higher minimum wage will achieve better outcomes for the economy and reduce poverty .","['ECONOMIC_IMPACT', 'SOCIAL_JUSTICE/INJUSTICE']"
"A 2013 study by University of Massachusetts at Amherst economist Arindrajit Dube , PhD , estimated that increasing the minimum wage to $ 10.10 is "" projected to reduce the number of non-elderly living in poverty by around 4.6 million , or by 6.8 million when longer term effects are accounted for . """,['SOCIAL_JUSTICE/INJUSTICE']
Raising the minimum wage would decrease employee benefits and increase tax payments .,['MOTIVATION/CHANCES']
"However , a minimum-wage boost could improve worker morale , which could in turn improve productivity and help keep turnover rates down .","['TURNOVER', 'MOTIVATION/CHANCES']"
"Proponents of a higher minimum wage state that the current federal minimum wage of $ 7.25 per hour is too low for anyone to live on ; that a higher minimum wage will help create jobs and grow the economy ; that the declining value of the minimum wage is one of the primary causes of wage inequality between low - and middle-income workers ; and that a majority of Americans , including a slim majority of self-described conservatives , support increasing the minimum wage .","['UN/EMPLOYMENT_RATE', 'SOCIAL_JUSTICE/INJUSTICE', 'ECONOMIC_IMPACT']"
"Sanderson and many other economists and public policy experts fear a number of unintended consequences if the minimum wage is raised from its current level to $ 10.10 per hour , as President Barack Obama has proposed .",['OTHER']
Increasing the minimum wage would reduce income inequality .,['SOCIAL_JUSTICE/INJUSTICE']
Not true : A July 2015 survey found that 3 out of 5 small business owners with employees support a gradual increase in the minimum wage to $ 12 .,['OTHER']
The ripple effect shows that when you increase the minimum wage the wages of all others will consequently increase due the need for relativity .,['ECONOMIC_IMPACT']
"If a higher minimum wage were the only anti-poverty initiative available , I would support it .",['SOCIAL_JUSTICE/INJUSTICE']
"A more recent analysis by CNN was even more aggressive , implying that 5 million Americans would be lifted out of poverty at $ 10.10 per hour .",['SOCIAL_JUSTICE/INJUSTICE']
"The 1968 minimum wage , to take a high-water mark , was , in real 2014 dollars , $ 10.95 an hour .",['SOCIAL_JUSTICE/INJUSTICE']
"Paid sick leave is also part of statewide Initiative 1433 , which would gradually raise the statewide minimum wage to $ 13.50 an hour over the next four years , if it passes .",['OTHER']
Raise the min wage and costs increase .,['PRICES']
"So if an increase in the minimum wage successfully redistributed some income to the poor , it could increase overall consumer spending — which could stimulate employment and output growth .","['ECONOMIC_IMPACT', 'UN/EMPLOYMENT_RATE', 'SOCIAL_JUSTICE/INJUSTICE']"
A minimum wage increase would help to reduce race and gender inequality .,['SOCIAL_JUSTICE/INJUSTICE']
"A second benefit , to raising the minimum wage , is not only will it raise many low wage workers out of poverty , but will help the overall economy .","['ECONOMIC_IMPACT', 'SOCIAL_JUSTICE/INJUSTICE']"
Increasing the federal minimum wage would disproportionately harm the poorest areas of the United States .,['SOCIAL_JUSTICE/INJUSTICE']
Improved living standards : The first benefit is that millions of Americans would see a pay raise that could go toward meeting their basic needs and living expenses .,['SOCIAL_JUSTICE/INJUSTICE']
So maybe it ' s better to think of the minimum wage as a way of getting more money to the broader working class .,['SOCIAL_JUSTICE/INJUSTICE']
"Where I stand Personally , I do n't believe $ 7.25 per hour is sustainable for the more than 3 million workers taking home the federal minimum wage , and I would contest that raising the wage is the right thing to do to boost the economy , lift worker morale and productivity , and improve the self-sufficiency of potentially millions of workers .","['ECONOMIC_IMPACT', 'SOCIAL_JUSTICE/INJUSTICE', 'MOTIVATION/CHANCES']"
If they were all working full time at the current minimum — and a majority are not — the income increase from the higher minimum wage would be only about $ 50 billion .,['OTHER']
Polls conducted since February 2013 when President Obama first called on Congress to increase the minimum wage have consistently shown that an overwhelming majority of Americans support an increase .,['OTHER']
"Source : Ted Cruz , "" Sen . Cruz : Minimum Wage Act Kills Jobs ; American Energy Renaissance Act Creates Jobs , "" cruz.senate.gov , Apr. 29 , 2014 [ Editor ' s Note : In 2014 , Senator Cruz voted against the Minimum Wage Fairness Act ( S . 2223 ) , which would have raised the federal minimum wage to $ 10.10 after two years . ]",['UN/EMPLOYMENT_RATE']
"Interestingly , in 10 of the states , indexing was approved by voters .",['OTHER']
They report the increase would shave $ 7.6 billion off annual government spending on income-support programs .,['WELFARE']
"If the federal minimum wage was raised from the current $ 7.25 to $ 9 an hour , the same family would be at 94 percent of the poverty line .",['SOCIAL_JUSTICE/INJUSTICE']
"The Economic Policy Institute determined that by increasing the minimum wage to $ 10.10 , more than 1.7 million Americans would no longer be dependent on government assistance programs .",['WELFARE']
"That ’s tough given that 73 percent of Americans – including 53 percent of registered Republicans – favor hiking the minimum to $ 10.10 per hour , according to a Pew poll conducted in January .",['OTHER']
The aforementioned CBO report from 2013 estimated that half a million jobs would be lost if the federal minimum wage were raised to $ 10.10 per hour .,['UN/EMPLOYMENT_RATE']
"And if it grew in step with worker productivity , the minimum wage would be $ 22 today , triple its current level .",['SOCIAL_JUSTICE/INJUSTICE']
"Proponents of an increase argue that the fair thing to do for American workers is to increase the minimum wage and , ideally , tie it to inflation , thus removing future increases from the realm of politics .",['SOCIAL_JUSTICE/INJUSTICE']
"4.7 million working moms "" would get a raise if we raise it to $ 10.10 . """,['SOCIAL_JUSTICE/INJUSTICE']
"A 2013 report from the Congressional Budget Office estimated that 16.5 million low-wage workers would benefit from a $ 10.10-per-hour wage , including 900,000 workers who would climb above the poverty threshold .",['SOCIAL_JUSTICE/INJUSTICE']
"The survey , conducted by Greenberg Quinlan Rosner Research for Small Business Majority , found that small business owners support a hike to $ 10.10 per hour by a 57-43 margin .",['OTHER']
"( The report also found that higher wages could push 900,000 people above the poverty line , an unquestionably good outcome . )",['SOCIAL_JUSTICE/INJUSTICE']
Raising the minimum wage would increase poverty .,['SOCIAL_JUSTICE/INJUSTICE']
"With an estimated 9 million people making as little as $ 9 / hour in these two states , the immediate effects of the wage increases are undeniable .",['SOCIAL_JUSTICE/INJUSTICE']
"Cooper said the minimum wage in 1968 was about $ 9.40 in today ' s dollars : "" So that means that today , America ' s lowest paid workers are being paid about 23 percent less than they were 45 years ago . """,['SOCIAL_JUSTICE/INJUSTICE']
There is widespread bipartisan support for raising the minimum wage .,['OTHER']
"The Institute for Policy Studies estimated in 2012 that personal income has grown by 100.6 % since 1968 , while the minimum wage has stagnated : "" If our standard for minimum wages had kept pace with overall income growth in the American economy , it would now be $ 21.16 per hour . """,['SOCIAL_JUSTICE/INJUSTICE']
"A 2010 study by Joseph Sabia and Richard Burkhauser , who fall on the solidly conservative side of this issue , finds that if the minimum wage were increased to $ 9.50 from $ 7.25 , only 11.3 percent of beneficiaries would live in impoverished households .",['SOCIAL_JUSTICE/INJUSTICE']
"If the point of raising the minimum wage is to provide a “ living wage , ” why should the minimum wage in low-cost areas such as Texas or Oklahoma be the same as in high-cost areas such as San Francisco or Manhattan ?",['SOCIAL_JUSTICE/INJUSTICE']
"According to the Congressional Budget Office report on The Effects of a Minimum-Wage Increase on Employment and Family Income , increasing the minimum wage from $ 7.25 to $ 10.10 per hour will only reduce the number of people in poverty by 900,000 , a relatively few portion of the 16.5 million people that would supposedly benefit from the raise .",['SOCIAL_JUSTICE/INJUSTICE']
"Melissa S. Kearney , PhD , and Benjamin Harris , PhD , of the Brookings Institution found that increasing the minimum wage would result in higher wages not only for the 3.7 million people earning minimum wage , but also for up to 35 million workers who make up to 150 % of the federal minimum wage .",['SOCIAL_JUSTICE/INJUSTICE']
"But the median raise for those lucky enough to get one was just 10 percent — which is to say , kind of a pittance , in terms of actual dollars and cents .",['SOCIAL_JUSTICE/INJUSTICE']
"The CBO report estimates that by increasing the minimum wage to $ 10.10 / hour , there will be a loss of 500,000 jobs ( which is about . 3 % of total jobs ) .",['UN/EMPLOYMENT_RATE']
Raising the minimum wage would help reduce the federal deficit .,['ECONOMIC_IMPACT']
better raise min wage again … social welfare went up .,['WELFARE']
Increasing minimum wage to reflect a “ living wage ” is not as simple as simply raising the rate .,['SOCIAL_JUSTICE/INJUSTICE']
"Not true : While 29 states and the District of Columbia currently have a minimum wage higher than the federal minimum , increasing the federal minimum wage will boost the earnings for nearly 38 million low-wage workers nationwide .",['SOCIAL_JUSTICE/INJUSTICE']
"According to James K. Galbraith , PhD , Professor of Government at the University of Texas in Austin , "" [ b ] ecause payroll - and income-tax revenues would rise [ as a result of an increase in the minimum wage ] , the federal deficit would come down . """,['ECONOMIC_IMPACT']
"After 90 consecutive days of employment or the employee reaches 20 years of age , whichever comes first , the employee must receive the current federal minimum wage or the state minimum wage , whichever is higher .",['OTHER']
"Research published in 2010 by economists Joseph Sabia and Richard Burkhauser concluded that if the federal minimum wage were increased from $ 7.25 an hour to $ 9.50 an hour ( remember that the president ’s proposal is to increase the minimum wage to $ 9 per hour ) , only 11.3 % of workers who would gain from the increase belong to poor households .",['SOCIAL_JUSTICE/INJUSTICE']
"Inflation : The federal minimum wage needs to be raised in order to account for inflation , which raises every year and the minimum wage has only been risen three times in the past three decades .",['SOCIAL_JUSTICE/INJUSTICE']
"Raising minimum wage would generally mean that those who work for these wages would have more money to spend into small businesses , businesses in general and that putting their money back into the community would help the economic downfall .","['ECONOMIC_IMPACT', 'COMPETITION/BUSINESS_CHALLENGES']"
Workers suddenly receiving $ 10 per hour might be less inclined to go to college or seek out a specialized job when they ' ve seen their pay increase by 39 % over the span of a few years .,['MOTIVATION/CHANCES']
"In 1998 , the citizens of Washington State voted to raise theirs and then link future increases to the rate of inflation .",['SOCIAL_JUSTICE/INJUSTICE']
Higher minimum wages reduce turnover among low-wage workers .,"['LOW-SKILLED', 'TURNOVER']"
"Where does the minimum wage end up , $ 12 ?",['OTHER']
"A 2014 survey found that 53 % of small business owners believed that "" with a higher minimum wage , businesses would benefit from lower employee turnover and increased productivity and customer satisfaction . ""","['TURNOVER', 'MOTIVATION/CHANCES']"
Raising the minimum wage to $ 10.10 would increase the income of at least sixteen million workers .,['SOCIAL_JUSTICE/INJUSTICE']
The last time the minimum wage was federally increased in the United States was 2009 .,['OTHER']
"A 2015 report by the Alliance for a Just Society , found that "" the federal minimum wage of $ 7.25 per hour represents less than half of a living wage for a single adult "" and a worker supporting only himself would have to work 93 hours a week at the federal minimum wage in order to make ends meet "" or skip necessities like meals or medicine . """,['SOCIAL_JUSTICE/INJUSTICE']
"If you doubt this logic , try this fact : Raising the minimum wage could lead to a 0.3 % increase of the GDP -- or nearly $ 48 million more in household spending per year .",['ECONOMIC_IMPACT']
"According to The Economic Policy Institute , a left-leaning think tank , less than 50 % of those receiving the minimum wage are full-time workers .",['YOUTH_AND_SECONDARY_WAGE_EARNERS']
Given the facts it would seem that raising minimum wage would be the answer .,['OTHER']
The National Employment Law Project reports that many cities have moved to adopt higher minimum wages recently .,['OTHER']
And 62 percent of Seattle employers responded in an initial survey before the wage hike took effect that they would likely raise prices .,['PRICES']
"Isabel Sawhill , PhD , Senior Fellow in Economic Studies at the Brookings Institution , stated in 2014 that raising the minimum wage would reduce income inequality , and Jason Furman , PhD , Chairman of President Obama ' s Council of Economic Advisers , stated in 2014 that the weakening value of the minimum wage "" is one of the important [ reasons ] ... for inequality at the bottom . """,['SOCIAL_JUSTICE/INJUSTICE']
"If wages had kept up with productivity , studies suggest that it would have hit $ 21.72 / hour by 2012 .",['SOCIAL_JUSTICE/INJUSTICE']
"That said , there seems to be more support rather than criticism for raising the federal minimum wage .",['OTHER']
"Additionally , more than 600 economists , seven of them Nobel Prize winners in economics , have signed onto a letter in support of raising the minimum wage to $ 10.10 by 2016 .",['OTHER']
"But in addition , paying higher wages reduces poverty and the strain on the social safety net .",['SOCIAL_JUSTICE/INJUSTICE']
Not true : Raising the federal minimum wage is an issue with broad popular support .,['OTHER']
Workers of color and women would benefit from the increase .,['SOCIAL_JUSTICE/INJUSTICE']
"Minimum wage increases put more money into the economy since low-income workers are more likely to spend their higher wages than are their higher paid counterparts , who are more likely to save them .",['ECONOMIC_IMPACT']
"However , in his call to gradually increase the current federal minimum , President Obama has also called for it to adjust automatically with inflation .",['SOCIAL_JUSTICE/INJUSTICE']
"At $ 7.25 per hour a minimum wage workers earns $ 15,080 per year , which is already greater than the federally determined poverty level .",['SOCIAL_JUSTICE/INJUSTICE']
"About 70 percent of minimum wage employees , however , work fewer than 35 hours per week and thus earn proportionately less , according to federal labor statistics .",['YOUTH_AND_SECONDARY_WAGE_EARNERS']
Thus it is at least theoretically possible that the minimum wage may boost employment .,['UN/EMPLOYMENT_RATE']
"The nonpartisan Congressional Budget Office estimated that President Obama ’s proposed $ 10.10 wage , once fully implemented , “ would reduce total employment by about 500,000 workers . ”",['UN/EMPLOYMENT_RATE']
"In announcing his proposal to increase the minimum wage , the president argued that doing so would alleviate poverty .",['SOCIAL_JUSTICE/INJUSTICE']
A higher minimum wage could be good news for people who are willing to work at today ’s minimum wage .,['OTHER']
"Source : Emma Roller , "" Carly Fiorina : Raising the Minimum Wage Will Lead to ' Less Opportunity ' , "" National Journal , Aug. 17 , 2015 [ Editor ' s Note : Fiorina said in this quote and on other occasions that there should not be a federal minimum wage , which is why we have classified her position as being "" Con "" to raising the federal minimum wage . ]",['MOTIVATION/CHANCES']
"The Congressional Budget Office projected that a minimum wage increase from $ 7.25 to $ 10.10 would result in a loss of 500,000 jobs .",['UN/EMPLOYMENT_RATE']
"Research suggests that a minimum-wage increase could have a small stimulative effect on the economy as low-wage workers spend their additional earnings , raising demand and job growth , and providing some help on the jobs front . ""","['ECONOMIC_IMPACT', 'UN/EMPLOYMENT_RATE']"
"Not true : In a letter to President Obama and congressional leaders urging a minimum wage increase , more than 600 economists , including 7 Nobel Prize winners wrote , "" In recent years there have been important developments in the academic literature on the effect of increases in the minimum wage on employment , with the weight of evidence now showing that increases in the minimum wage have had little or no negative effect on the employment of minimum-wage workers , even during times of weakness in the labor market .",['UN/EMPLOYMENT_RATE']
"Other states have taken a different approach called indexing , which provides automatic annual increases based on the increased cost of living as determined by the Consumer Price Index .",['SOCIAL_JUSTICE/INJUSTICE']
"According to the Economic Policy Institute , the minimum wage in the United States would have been $ 18.28 in 2013 if the minimum wage had kept pace with labor productivity .",['SOCIAL_JUSTICE/INJUSTICE']
"GS compared the employment change between December and January in those 13 states to the states that did n’t raise minimum wage , and found that that the states with minimum-wage increases had faster employment growth than the states where the minimum wage remained at its 2013 level .",['UN/EMPLOYMENT_RATE']
Eleven states have adopted indexed minimum wages since 2001 .,['SOCIAL_JUSTICE/INJUSTICE']
Minimum wage was initially established to reduce poverty .,['SOCIAL_JUSTICE/INJUSTICE']
Increasing the minimum wage would reduce poverty .,['SOCIAL_JUSTICE/INJUSTICE']
A higher minimum wage would reduce government welfare spending .,['WELFARE']
Eliminating just a portion of these expenses pays for increased minimum wages . ”,['OTHER']
One study concluded that ' Em ployers are disinclined to hire workers because the US federal minimum wage is very high relative to the local average ' .,['UN/EMPLOYMENT_RATE']
And he echoed critics who decry a one-size-fits-all minimum wage .,['SOCIAL_JUSTICE/INJUSTICE']
"Low-income workers are on the edges of their seats , and many are standing up to scream at the powers-that-be about this inequality .",['SOCIAL_JUSTICE/INJUSTICE']
The case against raising the minimum wage is straightforward : A higher wage makes it more expensive for firms to hire workers .,"['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
Milton Friedman called them a form of discrimination against low-skilled workers .,['OTHER']
"Do we really think that raising the minimum wage raises people out of poverty … cough , choke … .",['SOCIAL_JUSTICE/INJUSTICE']
But it ’s still important to remember that raising the minimum wage ultimately really only hurts one group : major corporations and the assholes in charge of them .,['COMPETITION/BUSINESS_CHALLENGES']
"In coming up with what they think is the ultimate trump card , opponents of a minimum wage have made the dumbest possible argument against it .",['OTHER']
But those predisposed to defending the interests of corporate America – including retailers and fast-food restaurants – oppose any increase .,"['CAPITAL_VS_LABOR', 'COMPETITION/BUSINESS_CHALLENGES']"
"Rep . Nancy Pelosi seconded that notion , explaining to the Post that Democrats intend to embrace a simple message : “ We want to raise the minimum wage , and you do n’t .",['OTHER']
"Though a serious methodological indictment , opponents of the minimum wage largely ignored this issue ; as Thomas Leonard noted , "" The silence is fairly deafening . """,['OTHER']
Sommers is n’t alone in thinking we should raise the minimum wage .,['OTHER']
This chart explains why # EqualPayDay is important to us .,['SOCIAL_JUSTICE/INJUSTICE']
Many of the anti-raise arguments are challenged in this DOL fact sheet ; and the fact that small and large businesses alike are already deciding to raise their minimum wages on their own accord makes it seem as if the “ pro ” of the debate is winning .,['OTHER']
"Perhaps the most common word you ' ll hear from people who support boosting the minimum wage is "" fairness . """,['SOCIAL_JUSTICE/INJUSTICE']
"That last argument is underscored by the exorbitant salaries earned by CEOs and other corporate titans , which are also the same people generally arguing against an increase in the minimum wage .",['CAPITAL_VS_LABOR']
"This is one of the critics ’ many go-to arguments : Raise wages , they say , and businesses will have to raise prices to maintain their profits .",['PRICES']
"Year after year , decade after decade , these same arguments have been trotted out by minimum wage opponents each time a wage increase has been proposed .",['OTHER']
"Those who oppose an increase to the minimum wage , however , argue that the effects on employment rates would be exactly the opposite of those supporters foresee .",['UN/EMPLOYMENT_RATE']
"Steve Kaplan , a professor at the University of Chicago Booth School of Business and one of the economists polled in September , opposes a $ 15 minimum wage .",['OTHER']
"On the other side of the issue , low-wage employers such as restaurants finance the Employment Policies Institute , which has released numerous studies opposing the minimum wage .",['OTHER']
"Thought this view is n't particularly popular or strong , I ' m very strongly against raising the current minimum wage based on economic theory and empirical evidence which renders it an egregious policy proposition .",['OTHER']
"To combat this , the DOL put out a fact sheet with “ common myths ” about raising the minimum wage , disputing many claims and offering new insights into the proposal .",['OTHER']
"If we claim to be concerned about the working poor in this country , then let ' s demand more of our lawmakers than empty "" Raise the Wage ! """,['SOCIAL_JUSTICE/INJUSTICE']
"They ' ve been uusing undocumented immigrants for DECADES ( in violation of the law ) to keep wages down , and unions out .",['CAPITAL_VS_LABOR']
"But any time an increase to the minimum wage is contemplated anywhere , business interests and conservative media outlets always come up with the same reasons why the minimum wage should stay where it is .",['OTHER']
"But if all we do is raise the minimum wage , I ' ll worry we ' re missing a chance to lift people out of poverty for good , and that a few years from now , we ' ll be having this same conversation — again .",['SOCIAL_JUSTICE/INJUSTICE']
The main points of the conservative argument against raising the minimum wage tend to be as follows : Increasing it would lead businesses to either raise prices or fire workers ( or both ) in order to deal with a spiraling cost of labor .,"['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES', 'PRICES']"
"And despite the racist argument by Rep . Tom McClintock ( R-CA ) that the minimum wage is designed for unskilled minorities , the truth is far different .",['LOW-SKILLED']
"“ If you raise the minimum wage , you ’ll all just get replaced by robots , HOW DO YOU LIKE THEM APPLES ? ! ”",['UN/EMPLOYMENT_RATE']
"Again , Sabia and Burkhauser see these numbers as an argument against raising the minimum wage .",['OTHER']
It ’s amazing to me that some black leaders want an increase in the minimum wage . ”,['SOCIAL_JUSTICE/INJUSTICE']
That ’s exactly why a federal minimum wage is a bad idea .,['OTHER']
Economists and academics have also come forward against a wage hike .,['OTHER']
Seattle raised their minimum wage to $ 15 / hr and prices jumped 21 % and businesses left .,"['COMPETITION/BUSINESS_CHALLENGES', 'PRICES']"
"It obviously varies by location — but Los Angeles Mayor Eric Garcetti commissioned a study on the issue , and found that a citywide minimum wage of $ 13.25 an hour would provide a significant economic stimulus with negligible job loss .","['ECONOMIC_IMPACT', 'UN/EMPLOYMENT_RATE']"
"The Alberta Hotel and Lodging Association ( Canada ) found that a "" sudden and significant increase to the minimum wage "" would result in "" [ i ] ncreased prices for food & beverage , guest rooms and meeting facilities . """,['PRICES']
"She estimates the wage expenses , which represent the majority of the day care expenses , would increase more than 20 percent .",['SOCIAL_JUSTICE/INJUSTICE']
"A 2014 Human Impact Partners study by Rajiv Bhatia , MD , found that raising the Californian minimum wage to $ 13 an hour by 2017 would "" significantly benefit health and well-being . """,['SOCIAL_JUSTICE/INJUSTICE']
The owner said she ' s prospered since Seattle started gradually raising the minimum wage to eventually reach $ 15 an hour .,['OTHER']
"In cities such as Los Angeles with a limited housing supply , raising the minimum wage but not increasing housing stock would lead to an increase in rental prices as "" 700,000 minimum wage workers will have more money to compete for the same low inventory of rental units , "" according to researchers from the University of California in Los Angeles .",['PRICES']
Raising the minimum wage would increase housing costs .,['PRICES']
"In 2012 , Michael Reich published an economic analysis that suggested that a proposed minimum wage hike in San Diego might stimulate the city ' s economy by about $ 190 million .",['ECONOMIC_IMPACT']
"Moreover , in an affluent community like Seattle , the cost of renting or mortgaging the physical commercial space may dwarf labor costs .",['COMPETITION/BUSINESS_CHALLENGES']
"As for Los Angeles , a study funded by the Los Angeles Chamber of Commerce also concluded that wage increases could drive businesses to surrounding areas where the minimum wage is lower .",['COMPETITION/BUSINESS_CHALLENGES']
"Trierweiler explains that if the minimum wage were raised , the cost of day care would go up .",['PRICES']
"In Rawlins County , Kansas , where rental costs are some of the most affordable in the country , a living wage including housing costs for one person with no dependents is estimated by the Massachusetts Institute of Technology to be $ 9.35 , 25.3 % higher than the federal minimum wage and the state minimum wage of Kansas .",['SOCIAL_JUSTICE/INJUSTICE']
The report also found a 6.7 % rise in coffee prices in Chicago after the minimum wage rose to $ 10 .,['PRICES']
"But Felix Ngoussou also told the group he had to lay off two employees after Seattle ' s minimum wage started climbing , because of higher taxes and fees .",['UN/EMPLOYMENT_RATE']
One Los Angeles-based blogger estimated a raise in rental prices by $ 173 / month if the minimum wage was increased to $ 15 / hour .,['PRICES']
"At that rate , a good or service that costs $ 100 this year would cost $ 102.50 next year .",['PRICES']
That way the costs in NY have little to no effect on someone in KY .,['SOCIAL_JUSTICE/INJUSTICE']
"And nearly 90 percent of franchised hotels said they would raise room rates , compared with 70 percent of nonfranchised hotels .","['COMPETITION/BUSINESS_CHALLENGES', 'PRICES']"
"NBC News found that the price of a cup of coffee went up by 10 to 20 % in Oakland , California , after a 36 % minimum wage hike in the city to $ 12.25 .",['PRICES']
